order_id,order_date,ship_date,dias_envio,ship_mode,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,sales,quantity,discount,profit,margen_utilidad,nivel_descuento,nivel_rentabilidad,venta_no_rentable,anio,mes,trimestre,row_id,country,postal_code,product_id,prediccion_perdida,probabilidad_perdida,nivel_riesgo_comercial
CA-2014-157147,2014-01-13,2014-01-18,5,Standard Class,BD-11605,Brian Dahlen,Consumer,West,California,San Francisco,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",333.999,3,0.15,3.9294,0.0117647058823529,Medio,Baja,0,2014,1,1,4939,United States,94109,FUR-BO-10003034,0,0.21333333333333335,Bajo
CA-2016-118899,2016-03-22,2016-03-22,0,Same Day,MC-17275,Marc Crier,Consumer,West,Washington,Seattle,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888,7,0.2,14.6902,0.0875,Medio,Baja,0,2016,3,1,7695,United States,98103,FUR-CH-10004754,0,0.21,Bajo
US-2016-159415,2016-04-17,2016-04-22,5,Standard Class,CS-12175,Charles Sheldon,Corporate,South,Tennessee,Columbia,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,0.2,13.846,0.175,Medio,Media,0,2016,4,2,3989,United States,38401,FUR-FU-10003798,0,0.21,Bajo
CA-2016-122448,2016-06-09,2016-06-14,5,Standard Class,DB-13210,Dean Braden,Consumer,West,California,San Francisco,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646,0.1124999999999999,Medio,Baja,0,2016,6,2,5468,United States,94109,FUR-CH-10002774,0,0.21,Bajo
CA-2017-162978,2017-05-04,2017-05-09,5,Standard Class,LW-16990,Lindsay Williams,Corporate,West,California,San Francisco,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,1,0.2,11.2839,0.0375,Medio,Baja,0,2017,5,2,1355,United States,94109,FUR-TA-10003473,0,0.21,Bajo
CA-2017-139353,2017-10-28,2017-10-30,2,Second Class,JM-15250,Janet Martin,Consumer,South,North Carolina,Fayetteville,Furniture,Furnishings,"Computer Room Manger, 14""",77.952,3,0.2,15.5904,0.2,Medio,Media,0,2017,10,4,7712,United States,28314,FUR-FU-10001876,0,0.20666666666666667,Bajo
CA-2016-154060,2016-05-02,2016-05-08,6,Standard Class,DL-12865,Dan Lawera,Consumer,South,North Carolina,Greensboro,Furniture,Chairs,"Global Stack Chair without Arms, Black",187.056,9,0.2,11.691,0.0625,Medio,Baja,0,2016,5,2,5316,United States,27405,FUR-CH-10002304,0,0.20666666666666667,Bajo
CA-2016-114748,2016-10-09,2016-10-14,5,Standard Class,MZ-17335,Maria Zettner,Home Office,West,Arizona,Phoenix,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.568,2,0.2,0.0,0.0,Medio,Perdida,1,2016,10,4,7358,United States,85023,FUR-FU-10001488,0,0.20666666666666667,Bajo
CA-2017-108035,2017-11-29,2017-12-03,4,Standard Class,TT-21070,Ted Trevino,Consumer,South,Tennessee,Chattanooga,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.368,2,0.2,48.796,0.125,Medio,Baja,0,2017,11,4,7390,United States,37421,FUR-CH-10000454,0,0.20666666666666667,Bajo
US-2017-153255,2017-09-03,2017-09-07,4,Second Class,JK-15730,Joe Kamberova,Consumer,West,California,Concord,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,0.15,14.098,0.0588235294117647,Medio,Baja,0,2017,9,3,5859,United States,94521,FUR-BO-10004218,0,0.20333333333333334,Bajo
CA-2017-107209,2017-07-27,2017-08-01,5,Second Class,JW-15955,Joni Wasserman,Consumer,South,North Carolina,Raleigh,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848,4,0.2,12.178,0.0625,Medio,Baja,0,2017,7,3,9808,United States,27604,FUR-CH-10001146,0,0.20333333333333334,Bajo
CA-2015-121188,2015-08-28,2015-09-04,7,Standard Class,CB-12025,Cassandra Brandow,Consumer,West,California,Los Angeles,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.666,2,0.15,28.9568,0.0941176470588235,Medio,Baja,0,2015,8,3,8056,United States,90049,FUR-BO-10004695,0,0.2,Bajo
CA-2014-125829,2014-11-04,2014-11-11,7,Standard Class,WB-21850,William Brown,Consumer,West,California,Los Angeles,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",573.728,4,0.2,-64.5444,-0.1125,Medio,Perdida,1,2014,11,4,4310,United States,90045,FUR-TA-10002041,0,0.2,Bajo
CA-2014-159338,2014-06-25,2014-06-28,3,First Class,NS-18640,Noel Staavos,Corporate,West,California,Los Angeles,Furniture,Tables,Hon 4060 Series Tables,447.84,5,0.2,11.196,0.025,Medio,Baja,0,2014,6,2,1098,United States,90049,FUR-TA-10004147,0,0.2,Bajo
US-2016-166660,2016-01-30,2016-02-01,2,Second Class,TB-21250,Tim Brockman,Consumer,West,Washington,Seattle,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58,1,0.0,7.7728,0.16,Bajo,Media,0,2016,1,1,7566,United States,98103,FUR-BO-10000468,0,0.2,Bajo
CA-2015-102848,2015-11-07,2015-11-09,2,Second Class,KB-16240,Karen Bern,Corporate,West,California,Los Angeles,Furniture,Chairs,Safco Contoured Stacking Chairs,190.72,1,0.2,11.92,0.0625,Medio,Baja,0,2015,11,4,532,United States,90036,FUR-CH-10000595,0,0.2,Bajo
CA-2015-162047,2015-11-03,2015-11-05,2,First Class,FH-14365,Fred Hopkins,Corporate,East,New York,Long Beach,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82,10,0.1,209.274,0.1444444444444444,Bajo,Baja,0,2015,11,4,5764,United States,11561,FUR-CH-10004983,0,0.2,Bajo
CA-2014-104283,2014-06-27,2014-07-01,4,Standard Class,LM-17065,Liz MacKendrick,Consumer,South,Mississippi,Southaven,Furniture,Tables,KI Adjustable-Height Table,85.98,1,0.0,22.3548,0.26,Bajo,Media,0,2014,6,2,2278,United States,38671,FUR-TA-10001039,0,0.2,Bajo
CA-2017-102750,2017-09-04,2017-09-08,4,Second Class,GM-14695,Greg Maxwell,Corporate,West,California,Los Angeles,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1322.352,3,0.2,-99.1764,-0.075,Medio,Perdida,1,2017,9,3,2478,United States,90036,FUR-TA-10000198,0,0.2,Bajo
CA-2016-102981,2016-09-06,2016-09-09,3,Second Class,MO-17500,Mary O'Rourke,Consumer,East,New York,New York City,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",722.352,3,0.2,90.294,0.125,Medio,Baja,0,2016,9,3,1043,United States,10035,FUR-BO-10001811,0,0.19666666666666666,Bajo
CA-2016-155530,2016-12-17,2016-12-21,4,Standard Class,CM-12160,Charles McCrossin,Consumer,West,California,San Francisco,Furniture,Tables,Bretford ÒJust In TimeÓ Height-Adjustable Multi-Task Work Tables,2003.52,6,0.2,-325.572,-0.1625,Medio,Perdida,1,2016,12,4,3771,United States,94122,FUR-TA-10004256,0,0.19666666666666666,Bajo
CA-2015-164882,2015-10-31,2015-10-31,0,Same Day,SG-20080,Sandra Glassco,Consumer,West,California,Redlands,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,425.833,1,0.15,20.0392,0.0470588235294117,Medio,Baja,0,2015,10,4,2116,United States,92374,FUR-BO-10002213,0,0.19666666666666666,Bajo
CA-2016-129868,2016-12-26,2016-12-31,5,Standard Class,MC-18130,Mike Caudle,Corporate,West,California,Los Angeles,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",146.352,3,0.2,-5.4882,-0.0375,Medio,Perdida,1,2016,12,4,4593,United States,90004,FUR-CH-10003535,0,0.19666666666666666,Bajo
CA-2016-118759,2016-11-14,2016-11-17,3,First Class,MB-17305,Maria Bertelson,Consumer,East,New York,New York City,Furniture,Chairs,Hon GuestStacker Chair,408.006,2,0.1,72.5344,0.1777777777777778,Bajo,Media,0,2016,11,4,4531,United States,10009,FUR-CH-10002335,0,0.19666666666666666,Bajo
CA-2017-108112,2017-11-15,2017-11-20,5,Standard Class,DK-12895,Dana Kaydos,Consumer,South,Florida,Miramar,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",220.064,4,0.2,55.016,0.25,Medio,Media,0,2017,11,4,4075,United States,33023,FUR-FU-10003553,0,0.19333333333333333,Bajo
CA-2017-147228,2017-09-09,2017-09-14,5,Standard Class,SO-20335,Sean O'Donnell,Consumer,South,Tennessee,Columbia,Furniture,Furnishings,Eldon Wave Desk Accessories,14.136,3,0.2,4.2408,0.3,Medio,Alta,0,2017,9,3,4626,United States,38401,FUR-FU-10000023,0,0.19333333333333333,Bajo
CA-2016-111682,2016-06-17,2016-06-18,1,First Class,TB-21055,Ted Butterfield,Consumer,East,New York,Troy,Furniture,Chairs,Novimex Turbo Task Chair,319.41,5,0.1,7.098,0.0222222222222222,Bajo,Baja,0,2016,6,2,58,United States,12180,FUR-CH-10003968,0,0.19,Bajo
CA-2017-142636,2017-11-03,2017-11-07,4,Standard Class,KC-16675,Kimberly Carter,Corporate,West,Washington,Seattle,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.136,4,0.2,26.8744,0.0875,Medio,Baja,0,2017,11,4,416,United States,98105,FUR-CH-10001891,0,0.19,Bajo
US-2016-141880,2016-08-22,2016-08-23,1,First Class,TC-21475,Tony Chapman,Home Office,West,Colorado,Fort Collins,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,98.328,3,0.2,9.8328,0.1,Medio,Baja,0,2016,8,3,9023,United States,80525,FUR-FU-10001979,0,0.19,Bajo
CA-2015-113628,2015-11-12,2015-11-19,7,Standard Class,AH-10690,Anna Hberlin,Corporate,South,Florida,Plantation,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",146.136,3,0.2,16.4403,0.1125,Medio,Baja,0,2015,11,4,3812,United States,33317,FUR-CH-10004477,0,0.19,Bajo
CA-2014-111451,2014-12-26,2014-12-28,2,First Class,KL-16555,Kelly Lampkin,Corporate,West,Colorado,Colorado Springs,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352,3,0.2,-24.5646,-0.1124999999999999,Medio,Perdida,1,2014,12,4,296,United States,80906,FUR-FU-10002918,0,0.19,Bajo
CA-2016-165848,2016-06-04,2016-06-04,0,Same Day,EN-13780,Edward Nazzal,Consumer,East,New York,New York City,Furniture,Bookcases,Sauder Inglewood Library Bookcases,136.784,1,0.2,5.1294,0.0375,Medio,Baja,0,2016,6,2,2604,United States,10035,FUR-BO-10000362,0,0.18666666666666668,Bajo
CA-2014-118962,2014-08-05,2014-08-09,4,Standard Class,CS-12130,Chad Sievert,Consumer,West,California,Los Angeles,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259,0.0625,Medio,Baja,0,2014,8,3,174,United States,90004,FUR-CH-10003817,0,0.18666666666666668,Bajo
CA-2017-131954,2017-01-21,2017-01-25,4,Standard Class,DS-13030,Darrin Sayre,Home Office,West,Washington,Seattle,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98,1,0.0,18.6956,0.2199999999999999,Bajo,Media,0,2017,1,1,737,United States,98115,FUR-BO-10001619,0,0.18666666666666668,Bajo
CA-2016-144344,2016-10-28,2016-10-28,0,Same Day,PG-18820,Patrick Gardner,Consumer,South,Florida,Boynton Beach,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",165.048,3,0.2,41.262,0.25,Medio,Media,0,2016,10,4,1238,United States,33437,FUR-FU-10003553,0,0.18666666666666668,Bajo
CA-2015-168564,2015-08-08,2015-08-08,0,Same Day,TT-21220,Thomas Thornton,Consumer,West,California,San Francisco,Furniture,Chairs,Global Ergonomic Managers Chair,144.784,1,0.2,10.8588,0.075,Medio,Baja,0,2015,8,3,2933,United States,94109,FUR-CH-10000785,0,0.18333333333333332,Bajo
US-2017-110604,2017-05-15,2017-05-20,5,Standard Class,JF-15295,Jason Fortune-,Consumer,West,Washington,Seattle,Furniture,Chairs,SAFCO Arco Folding Chair,220.96,1,0.2,24.858,0.1125,Medio,Baja,0,2017,5,2,2634,United States,98103,FUR-CH-10004287,0,0.18333333333333332,Bajo
US-2014-109162,2014-06-08,2014-06-12,4,Standard Class,KE-16420,Katrina Edelman,Corporate,South,Tennessee,Bristol,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",170.352,3,0.2,10.647,0.0625,Medio,Baja,0,2014,6,2,3842,United States,37620,FUR-CH-10002647,0,0.18333333333333332,Bajo
CA-2014-146815,2014-09-08,2014-09-13,5,Standard Class,PP-18955,Paul Prost,Home Office,East,New York,New York City,Furniture,Chairs,Global Super Steno Chair,172.764,2,0.1,13.4372,0.0777777777777777,Bajo,Baja,0,2014,9,3,8707,United States,10009,FUR-CH-10004289,0,0.18333333333333332,Bajo
CA-2015-148635,2015-07-25,2015-07-27,2,Second Class,MH-18025,Michelle Huthwaite,Consumer,West,Washington,Seattle,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.568,2,0.2,28.0784,0.0499999999999999,Medio,Baja,0,2015,7,3,2810,United States,98115,FUR-CH-10001854,0,0.18333333333333332,Bajo
CA-2016-159730,2016-09-17,2016-09-21,4,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,West,Washington,Seattle,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,9.9652,0.0875,Medio,Baja,0,2016,9,3,3249,United States,98103,FUR-CH-10004875,0,0.18333333333333332,Bajo
CA-2017-167094,2017-10-21,2017-10-22,1,First Class,DK-12835,Damala Kotsonis,Corporate,West,Oregon,Springfield,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2,0.2,47.848,0.0999999999999999,Medio,Baja,0,2017,10,4,1904,United States,97477,FUR-CH-10000155,0,0.18,Bajo
CA-2016-107328,2016-08-08,2016-08-15,7,Standard Class,CA-12055,Cathy Armstrong,Home Office,West,California,Los Angeles,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",513.024,2,0.2,12.8256,0.0249999999999999,Medio,Baja,0,2016,8,3,3497,United States,90036,FUR-TA-10001932,0,0.17666666666666667,Bajo
CA-2016-108735,2016-04-17,2016-04-21,4,Standard Class,JM-15535,Jessica Myrick,Consumer,West,California,Lakewood,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,3,0.15,24.2352,0.0941176470588235,Medio,Baja,0,2016,4,2,3986,United States,90712,FUR-BO-10003441,0,0.17666666666666667,Bajo
CA-2016-156503,2016-10-14,2016-10-20,6,Standard Class,NC-18415,Nathan Cano,Consumer,South,North Carolina,Jacksonville,Furniture,Chairs,SAFCO Folding Chair Trolley,102.592,1,0.2,10.2592,0.1,Medio,Baja,0,2016,10,4,3801,United States,28540,FUR-CH-10003606,0,0.17666666666666667,Bajo
CA-2014-111451,2014-12-26,2014-12-28,2,First Class,KL-16555,Kelly Lampkin,Corporate,West,Colorado,Colorado Springs,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352,3,0.2,20.1558,0.0875,Medio,Baja,0,2014,12,4,295,United States,80906,FUR-CH-10001891,0,0.17666666666666667,Bajo
CA-2014-131310,2014-07-12,2014-07-18,6,Standard Class,CL-12565,Clay Ludtke,Consumer,West,Washington,Seattle,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",123.136,4,0.2,13.8528,0.1125,Medio,Baja,0,2014,7,3,2982,United States,98115,FUR-CH-10001797,0,0.17333333333333334,Bajo
CA-2014-168368,2014-02-11,2014-02-15,4,Second Class,GA-14725,Guy Armstrong,Consumer,Central,Missouri,Columbia,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",60.89,1,0.0,15.2225,0.25,Bajo,Media,0,2014,2,1,9255,United States,65203,FUR-CH-10001146,0,0.17333333333333334,Bajo
CA-2017-148474,2017-06-12,2017-06-19,7,Standard Class,ME-17320,Maria Etezadi,Home Office,South,Georgia,Columbus,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",452.94,3,0.0,67.941,0.15,Bajo,Baja,0,2017,6,2,1457,United States,31907,FUR-TA-10002530,0,0.17333333333333334,Bajo
CA-2016-165330,2016-12-11,2016-12-11,0,Same Day,WB-21850,William Brown,Consumer,West,California,Anaheim,Furniture,Tables,Hon Non-Folding Utility Tables,892.136,7,0.2,111.517,0.125,Medio,Baja,0,2016,12,4,7058,United States,92804,FUR-TA-10004619,0,0.17,Bajo
CA-2017-156776,2017-08-07,2017-08-11,4,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,West,California,Westminster,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,1,0.2,25.898,0.125,Medio,Baja,0,2017,8,3,9186,United States,92683,FUR-CH-10002317,0,0.17,Bajo
CA-2016-156265,2016-08-02,2016-08-04,2,Second Class,BF-11020,Barry Franzsisch,Corporate,West,California,Los Angeles,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,2,0.2,15.3522,0.1125,Medio,Baja,0,2016,8,3,5245,United States,90032,FUR-TA-10001691,0,0.17,Bajo
CA-2017-113558,2017-10-21,2017-10-26,5,Standard Class,PH-18790,Patricia Hirasaki,Home Office,South,Florida,Lakeland,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,683.952,3,0.2,42.747,0.0625,Medio,Baja,0,2017,10,4,527,United States,33801,FUR-CH-10003379,0,0.16666666666666666,Bajo
CA-2017-124436,2017-03-19,2017-03-22,3,Second Class,SA-20830,Sue Ann Reed,Consumer,West,California,Fresno,Furniture,Tables,Chromcraft Round Conference Tables,697.16,5,0.2,8.7145,0.0124999999999999,Medio,Baja,0,2017,3,1,5231,United States,93727,FUR-TA-10001095,0,0.16666666666666666,Bajo
CA-2015-143364,2015-07-14,2015-07-19,5,Second Class,TG-21310,Toby Gnade,Consumer,West,Arizona,Mesa,Furniture,Chairs,SAFCO Arco Folding Chair,441.92,2,0.2,49.716,0.1125,Medio,Baja,0,2015,7,3,7866,United States,85204,FUR-CH-10004287,0,0.16666666666666666,Bajo
CA-2014-140403,2014-10-10,2014-10-10,0,Same Day,TN-21040,Tanja Norvell,Home Office,West,California,Manteca,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646,0.1124999999999999,Medio,Baja,0,2014,10,4,4533,United States,95336,FUR-CH-10002774,0,0.16666666666666666,Bajo
CA-2017-141201,2017-12-09,2017-12-11,2,Second Class,DB-12910,Daniel Byrd,Home Office,West,California,Salinas,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148.257,3,0.15,15.6978,0.1058823529411764,Medio,Baja,0,2017,12,4,7014,United States,93905,FUR-BO-10001519,0,0.16666666666666666,Bajo
US-2016-126452,2016-08-21,2016-08-28,7,Standard Class,SC-20230,Scot Coram,Corporate,West,California,Los Angeles,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,2887.056,9,0.2,180.441,0.0625,Medio,Baja,0,2016,8,3,6869,United States,90004,FUR-TA-10003569,0,0.16333333333333333,Bajo
CA-2017-124086,2017-02-10,2017-02-14,4,Standard Class,MP-18175,Mike Pelletier,Home Office,West,California,Laguna Niguel,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.983,2,0.15,16.7986,0.0823529411764705,Medio,Baja,0,2017,2,1,1535,United States,92677,FUR-BO-10004015,0,0.16333333333333333,Bajo
CA-2017-117457,2017-12-08,2017-12-12,4,Standard Class,KH-16510,Keith Herrera,Consumer,West,California,San Francisco,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.024,7,0.2,-112.9527,-0.1124999999999999,Medio,Perdida,1,2017,12,4,409,United States,94110,FUR-TA-10002041,0,0.16333333333333333,Bajo
US-2015-151435,2015-09-06,2015-09-09,3,Second Class,SW-20455,Shaun Weien,Consumer,South,Louisiana,Lafayette,Furniture,Tables,KI Adjustable-Height Table,85.98,1,0.0,22.3548,0.26,Bajo,Media,0,2015,9,3,9981,United States,70506,FUR-TA-10001039,0,0.16333333333333333,Bajo
CA-2017-143798,2017-12-10,2017-12-12,2,First Class,AW-10840,Anthony Witt,Consumer,East,Pennsylvania,Philadelphia,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,2,0.2,23.316,0.075,Medio,Baja,0,2017,12,4,1689,United States,19140,FUR-FU-10004306,0,0.16,Bajo
CA-2017-105214,2017-06-16,2017-06-19,3,First Class,TS-21610,Troy Staebel,Consumer,West,California,San Francisco,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,7,0.2,90.972,0.075,Medio,Baja,0,2017,6,2,2258,United States,94122,FUR-CH-10000015,0,0.16,Bajo
CA-2014-157882,2014-10-03,2014-10-08,5,Second Class,AR-10405,Allen Rosenblatt,Corporate,West,California,Los Angeles,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646,0.1124999999999999,Medio,Baja,0,2014,10,4,2276,United States,90036,FUR-CH-10002774,0,0.15666666666666668,Bajo
US-2017-120418,2017-06-11,2017-06-12,1,First Class,BC-11125,Becky Castell,Home Office,West,Arizona,Peoria,Furniture,Chairs,Global Leather Executive Chair,280.792,1,0.2,35.099,0.125,Medio,Baja,0,2017,6,2,2309,United States,85345,FUR-CH-10001394,0,0.15666666666666668,Bajo
US-2017-167318,2017-07-26,2017-08-01,6,Standard Class,GZ-14545,George Zrebassa,Corporate,West,California,Los Angeles,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",362.352,3,0.2,45.294,0.125,Medio,Baja,0,2017,7,3,8303,United States,90036,FUR-CH-10000665,0,0.15666666666666668,Bajo
CA-2016-146913,2016-10-31,2016-11-05,5,Standard Class,SF-20965,Sylvia Foulston,Corporate,West,California,San Francisco,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,0.2,70.196,0.0499999999999999,Medio,Baja,0,2016,10,4,9760,United States,94109,FUR-CH-10001854,0,0.15666666666666668,Bajo
CA-2014-150581,2014-04-08,2014-04-12,4,Standard Class,NM-18445,Nathan Mautz,Home Office,West,California,Concord,Furniture,Tables,Bevis 36 x 72 Conference Tables,99.592,1,0.2,2.4898,0.0249999999999999,Medio,Baja,0,2014,4,2,7047,United States,94521,FUR-TA-10003748,0,0.15666666666666668,Bajo
US-2017-110604,2017-05-15,2017-05-20,5,Standard Class,JF-15295,Jason Fortune-,Consumer,West,Washington,Seattle,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,42.624,2,0.2,4.2624,0.1,Medio,Baja,0,2017,5,2,2633,United States,98103,FUR-CH-10002017,0,0.15666666666666668,Bajo
CA-2017-126914,2017-06-15,2017-06-19,4,Standard Class,JE-15715,Joe Elijah,Consumer,South,North Carolina,Monroe,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.352,3,0.2,52.3764,0.075,Medio,Baja,0,2017,6,2,8789,United States,28110,FUR-CH-10000847,0,0.15666666666666668,Bajo
US-2017-152842,2017-07-16,2017-07-23,7,Standard Class,NF-18385,Natalie Fritzler,Consumer,South,North Carolina,Charlotte,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",242.352,3,0.2,15.147,0.0625,Medio,Baja,0,2017,7,3,9830,United States,28205,FUR-CH-10004218,0,0.15666666666666668,Bajo
US-2016-125402,2016-09-25,2016-10-01,6,Standard Class,DL-12865,Dan Lawera,Consumer,West,California,Long Beach,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",483.136,4,0.2,60.392,0.125,Medio,Baja,0,2016,9,3,9843,United States,90805,FUR-CH-10000665,0,0.15333333333333332,Bajo
CA-2015-135727,2015-05-11,2015-05-16,5,Second Class,PS-18970,Paul Stevenson,Home Office,West,Arizona,Phoenix,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972,0.0875,Medio,Baja,0,2015,5,2,9541,United States,85023,FUR-CH-10004540,0,0.15333333333333332,Bajo
CA-2017-105921,2017-08-14,2017-08-21,7,Standard Class,JM-15250,Janet Martin,Consumer,West,California,Los Angeles,Furniture,Tables,Chromcraft Round Conference Tables,418.296,3,0.2,5.2287,0.0125,Medio,Baja,0,2017,8,3,4491,United States,90032,FUR-TA-10001095,0,0.15333333333333332,Bajo
CA-2014-157882,2014-10-03,2014-10-08,5,Second Class,AR-10405,Allen Rosenblatt,Corporate,West,California,Los Angeles,Furniture,Tables,Bevis Round Conference Room Tables and Bases,143.432,1,0.2,3.5858,0.025,Medio,Baja,0,2014,10,4,2275,United States,90036,FUR-TA-10001866,0,0.15333333333333332,Bajo
CA-2015-144267,2015-08-21,2015-08-23,2,First Class,NZ-18565,Nick Zandusky,Home Office,West,California,San Francisco,Furniture,Chairs,Hon GuestStacker Chair,544.008,3,0.2,40.8006,0.075,Medio,Baja,0,2015,8,3,778,United States,94110,FUR-CH-10002335,0,0.15,Bajo
CA-2017-161200,2017-08-06,2017-08-10,4,Second Class,SV-20365,Seth Vernon,Consumer,South,Louisiana,Lafayette,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,145.74,3,0.0,23.3184,0.16,Bajo,Media,0,2017,8,3,1933,United States,70506,FUR-BO-10000468,0,0.15,Bajo
CA-2017-128370,2017-09-10,2017-09-10,0,Same Day,FH-14275,Frank Hawley,Corporate,West,California,Los Angeles,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,362.352,3,0.2,27.1764,0.075,Medio,Baja,0,2017,9,3,1848,United States,90004,FUR-CH-10002602,0,0.15,Bajo
CA-2015-132486,2015-10-23,2015-10-27,4,Second Class,JF-15355,Jay Fein,Consumer,West,California,San Diego,Furniture,Chairs,Global Chrome Stack Chair,191.968,7,0.2,16.7972,0.0875,Medio,Baja,0,2015,10,4,3870,United States,92105,FUR-CH-10004540,0,0.14666666666666667,Bajo
US-2017-161935,2017-07-14,2017-07-18,4,Standard Class,JL-15835,John Lee,Consumer,East,Ohio,Columbus,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,5,0.2,148.845,0.375,Medio,Alta,0,2017,7,3,7512,United States,43229,FUR-FU-10002937,0,0.14666666666666667,Bajo
US-2015-126235,2015-10-15,2015-10-15,0,Same Day,GA-14725,Guy Armstrong,Consumer,Central,Michigan,Mount Pleasant,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",17.14,2,0.0,6.1704,0.36,Bajo,Alta,0,2015,10,4,4631,United States,48858,FUR-FU-10000719,0,0.14666666666666667,Bajo
CA-2017-150091,2017-10-12,2017-10-16,4,Standard Class,NP-18670,Nora Paige,Consumer,East,New Jersey,Lakewood,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.9,5,0.0,129.294,0.06,Bajo,Baja,0,2017,10,4,8425,United States,8701,FUR-BO-10003404,0,0.14333333333333334,Bajo
CA-2016-139556,2016-04-26,2016-05-01,5,Standard Class,DB-13360,Dennis Bolton,Home Office,East,New York,New York City,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,434.646,3,0.1,62.7822,0.1444444444444444,Bajo,Baja,0,2016,4,2,4648,United States,10009,FUR-CH-10004983,0,0.14333333333333334,Bajo
